site,morphotype,order,family,genus,species,specimen_number,measurer_comments,margin,petiole_width,petiole_area,blade_area,blade_perimeter,feret,minimum_feret,raw_blade_area,raw_blade_perimeter,internal_raw_blade_area,internal_raw_blade_perimeter,length_of_cut_perimeter,no_of_primary_teeth,no_of_subsidiary_teeth
Laguna del Hunco,TY061,,Atherospermataceae,“Myrica”,mira,LH06-1077,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,18.649,,10.918,,6.005234269,16.76677374,5.85833522,15.59532406,10,10,
Laguna del Hunco,TY061,,Atherospermataceae,“Myrica”,mira,LH06-0031,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,0.141179375,,9.129,,6.773,,3.197432984,9.908594385,3.153034597,9.493211298,5.061562424,14,
Laguna del Hunco,TY061,,Atherospermataceae,“Myrica”,mira,LH13-0116,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,5.592,,5.129,,2.082740802,9.229045914,2.027625241,8.349349415,4.68,10,
Laguna del Hunco,TY061,,Atherospermataceae,“Myrica”,mira,LH13-0210,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,3.491,,4.414,,0.953228442,6.614204925,0.891762001,5.103023419,1.055622578,10,
Laguna del Hunco,TY061,,Atherospermataceae,“Myrica”,mira,LH13-0267,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,10.784,,8.809,,4.04473097,15.78158589,3.942598562,14.67003463,4.49,13,
Laguna del Hunco,TY061,,Atherospermataceae,“Myrica”,mira,LH20-0035,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,7.259,,8.834,,3.683427222,11.6479798,3.597206949,10.88328067,7.14,9,
Laguna del Hunco,TY061,,Atherospermataceae,“Myrica”,mira,LH06-1079,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,9.109,,7.403,,1.668455368,6.487458032,1.625733633,5.900016562,3.659985462,7,
Laguna del Hunco,TY061,,Atherospermataceae,“Myrica”,mira,LH25-0028,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,0.14612764,,25.453,,13.761,,12.65791581,33.29784987,12.40259855,31.4963349,18.96,20,
Laguna del Hunco,TY062,,,,,LH15-0025,,0,0.204834586,,41.563,,9.012,,27.91751793,40.56914176,26.78214602,31.25111976,20.5033206,34,8
Laguna del Hunco,TY064,,,,,LH15-0038,,0,,,4.114,,3.753,,3.755325921,11.29059927,3.399627039,8.168968178,0.991442373,25,
Laguna del Hunco,TY064,,,,,LH15-0038,,,0.073443676,,3.94,,3.042,,,,,,,,
Laguna del Hunco,TY068,,,,,LH25-0010,,1,0.156681003,,15.918,,8.697,,15.918,,15.918,,,0,
Laguna del Hunco,TY069,,,,,LH06-0073,,1,0.083446712,,13.339,,9.434,,13.339,,13.339,,,0,
Laguna del Hunco,TY070,,,,,LH18-0007,,,,,58.685,,17.786,,,,,,,,
Laguna del Hunco,TY070,,,,,LH02-1070,,0,,,,,,,13.677,22.094,13.115,21.619,11.577,8,
Laguna del Hunco,TY070,,,,,LH18-0007,,0,,,23.584,,10.271,,6.621431043,14.11258897,6.618232659,14.02325196,7.4,1,
Laguna del Hunco,TY070,,,,,LH02-0149,,0,,,20.044,,9.995,,5.621268213,14.19842106,5.528241267,13.76999791,8.86,3,
Laguna del Hunco,TY073,,,,,LH13-0094,,0,,,22.032,,8.754,,20.63728363,19.37129209,19.73650629,18.3060708,3.52,8,
Laguna del Hunco,TY075,Myrtales,"""Myrtaceae""",,,LH02-1140 ,,1,,,17.769,,12.061,,17.769,,17.769,,,0,
Laguna del Hunco,TY076,,,,,LH13-1331,,1,0.182142672,,16.37,,9.217,,16.37,,16.37,,,0,
Laguna del Hunco,TY076,,,,,LH13-1447,,1,,,16.92,,6.467,,16.92,,16.92,,,0,
Laguna del Hunco,TY077,,,,,LH02-0091,,1,,,7.218,,4.217,,7.218,,7.218,,,0,
Laguna del Hunco,TY079,,,,,LH06-0146,,1,0.107839735,,11.004,,4.773,,11.004,,11.004,,,0,
Laguna del Hunco,TY080,,,,,LH17-0028,,,0.078931333,,4.534,,4.809,,,,,,,,
Laguna del Hunco,TY080,,,,,LH17-0028,,0,0.078569023,,5.364,,6.155,,3.433914657,9.014377351,3.366186541,8.63303105,1.29,7,
Laguna del Hunco,TY081,,,,,LH21-0006,,1,,,25.117,,7.019,,25.117,,25.117,,,0,
Laguna del Hunco,TY082,,,,,LH15-0052,,0,,,9.372,,5.716,,1.143254713,6.031529757,0.963495101,5.190349439,3.49,3,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH13-0056,,1,0.225537042,,19.196,,10.5,,19.196,,19.196,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH01-0011,,1,0.152285927,,12.172,,7.25,,12.172,,12.172,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH02-0271,,1,,,2.44,,3.892,,2.44,,2.44,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH02-1001,,1,0.164031935,,12.059,,6.581,,12.059,,12.059,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH13-0056,,1,0.087256409,,18.923,,10.334,,18.923,,18.923,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH22-0025,,1,0.141651001,,26.149,,10.225,,26.149,,26.149,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH25-0007,,1,0.155099939,,15.062,,6.375,,15.062,,15.062,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH13-1422,,1,,,11.57,,7.914,,11.57,,11.57,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH13-1053,,1,,,15.626,,10.17,,15.626,,15.626,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH04-1227,,1,,,12.39,,7.908,,12.39,,12.39,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH02-1048,,1,0.095233415,,9.378,,6.35,,9.378,,9.378,,,0,
Laguna del Hunco,TY084,Laurales,Lauraceae,,,LH13-1034 ,,1,0.174837082,,19.779,,9.05,,19.779,,19.779,,,0,
Laguna del Hunco,TY101,Brassicales,Akaniaceae,Akania,patagonica,LH06-0238,,0,,,5.084,,3.704,,2.622979778,12.2467171,2.504447708,9.909473873,4.66,10,
Laguna del Hunco,TY101,Brassicales,Akaniaceae,Akania,patagonica,LH24-0004,,0,0.095614288,,11.097,,5.922,,2.198924921,7.391090039,2.10579623,6.421615433,3.522519976,4,
Laguna del Hunco,TY101,Brassicales,Akaniaceae,Akania,patagonica,LH04-1037,,0,0.154,,41.637,,14.126,,10.21243461,15.43205684,10.18467039,14.78629207,9.036821563,5,
Laguna del Hunco,TY101,Brassicales,Akaniaceae,Akania,patagonica,LH13-1435,,0,,,15.238,,7.813,,5.747417259,13.52271411,5.703900144,13.04425728,8.3,4,
Laguna del Hunco,TY101 ,Brassicales,Akaniaceae,Akania,patagonica,LH04-1067,,,0.132541342,,39.478,,11.44,,,,,,,,
Laguna del Hunco,TY102,Laurales,Monimiaceae,,,LH02-0083,taxonomy revised from that presented in Peppe et al. (2011) by Knight (2012; MS Thesis; https://etda.libraries.psu.edu/catalog/15222),0,0.052574361,,6.291,,5.328,,2.155411428,12.37812157,2.121822132,11.54717928,7.07,19,
Laguna del Hunco,TY103,,,,,LH02-0313,,0,0.046914514,,4.904,,4.368,,4.234947271,14.29337011,4.183138712,13.49726261,5.31,45,
Laguna del Hunco,TY103,,,,,LH24-15,,0,,,,,,,1.08,4.825,1.062,4.437,2.319,24,
Laguna del Hunco,TY104,,,,,LH13-0006,,0,,,8.659,,8.259,,6.200534976,22.91183587,5.868633649,20.39837409,6.5606205,25,
Laguna del Hunco,TY104,,,,,LH13-1548 ,,0,,,3.815,,5.091,,1.577041688,9.140895667,1.545315635,8.782865793,5.55,9,
Laguna del Hunco,TY105,Sapindales,Sapindaceae,"""Cupania""",grosse-serrata,LH13-1565,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",,0.203800246,,29.888,,11.488,,,,,,,,
Laguna del Hunco,TY105,Sapindales,Sapindaceae,"""Cupania""",grosse-serrata,LH15-0021,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,28.341,,11.346,,19.00709502,35.91287794,17.7079095,29.05554102,9.5473373,23,
Laguna del Hunco,TY105,Sapindales,Sapindaceae,"""Cupania""",grosse-serrata,LH06-1154,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,,,,,6.674541012,18.99320915,6.370251764,16.48366642,8.75,27,
Laguna del Hunco,TY105,Sapindales,Sapindaceae,"""Cupania""",grosse-serrata,LH13-1165,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,,,,,5.883279988,16.73592164,5.532620028,14.68117916,8,19,
Laguna del Hunco,TY105,Sapindales,Sapindaceae,"""Cupania""",grosse-serrata,LH13-1541,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,,,,,4.548004221,14.02300812,4.23420906,12.64847323,7.89,11,
Laguna del Hunco,TY105,Sapindales,Sapindaceae,"""Cupania""",grosse-serrata,LH06-0206 ,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",,0.137723369,,24.33,,10.473,,,,,,,,
Laguna del Hunco,TY105,Sapindales,Sapindaceae,"""Cupania""",grosse-serrata,LH02-1244,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",0,,,3.777,,4.273,,3.420908383,15.18479867,3.168320217,10.94274047,3.076913,36,1
Laguna del Hunco,TY105,Sapindales,Sapindaceae,"""Cupania""",grosse-serrata,LH17-0004,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",,0.204938272,,28.171,,11.003,,,,,,,,
Laguna del Hunco,TY106,Apiales,Araliaceae,Caffapanax,canessae,LH13-0204,taxonomy revised from that presented in Peppe et al. (2011) by Wilf (2025; https://doi.org/10.1002/ajb2.70045),,,,31.945,,7,,,,,,,,
Laguna del Hunco,TY106,Apiales,Araliaceae,Caffapanax,canessae,LH23-0024,taxonomy revised from that presented in Peppe et al. (2011) by Wilf (2025; https://doi.org/10.1002/ajb2.70045),,,,17.905,,7.507,,,,,,,,
Laguna del Hunco,TY106,Apiales,Araliaceae,Caffapanax,canessae,LH13-1227,taxonomy revised from that presented in Peppe et al. (2011) by Wilf (2025; https://doi.org/10.1002/ajb2.70045),0,0.367877434,,,,,,3.946420876,12.5728714,3.824145731,11.10523777,4.73,25,
Laguna del Hunco,TY106,Apiales,Araliaceae,Caffapanax,canessae,LH13-1254,taxonomy revised from that presented in Peppe et al. (2011) by Wilf (2025; https://doi.org/10.1002/ajb2.70045),0,,,,,,,16.77516213,23.99458457,16.526932,22.98627938,16.89,12,
Laguna del Hunco,TY106,Apiales,Araliaceae,Caffapanax,canessae,LH13-1143,taxonomy revised from that presented in Peppe et al. (2011) by Wilf (2025; https://doi.org/10.1002/ajb2.70045),0,,,70.892,,12.126,,19.81384288,21.75516306,19.41715717,20.14016602,8.88,12,
Laguna del Hunco,TY106,Apiales,Araliaceae,Caffapanax,canessae,LH04-0101 ,taxonomy revised from that presented in Peppe et al. (2011) by Wilf (2025; https://doi.org/10.1002/ajb2.70045),0,,,13.923,,5.018,,3.565575513,11.41316218,3.503812839,11.07060628,7.06,7,
Laguna del Hunco,TY107,,,“Coprosma”,incerta,LH04-0070,,1,,,3.427,,5.558,,3.427,,3.427,,,0,
Laguna del Hunco,TY107,,,“Coprosma”,incerta,LH02-0245,,1,0.114969325,,8.37,,9.205,,8.37,,8.37,,,0,
Laguna del Hunco,TY107,,,“Coprosma”,incerta,LH16-0045,,1,,,7.458,,6.405,,7.458,,7.458,,,0,
Laguna del Hunco,TY108,,,,,LH02-0135,,0,,,8.63,,5.004,,3.002335033,8.105515344,2.907567436,7.655964535,4.8,5,
Laguna del Hunco,TY108,,,,,LH02-0135,,,0.098160125,,8.859,,5.308,,,,,,,,
Laguna del Hunco,TY109,,,,,LH15-0031,,0,,,21.442,,8.48,,14.88834966,24.45786099,14.37595329,21.85075717,11.01,18,
Laguna del Hunco,TY109,,,,,LH13-1506,,0,,,18.598,,9.288,,8.47451422,14.06837798,8.124228074,12.93209091,4.87,15,
Laguna del Hunco,TY111,,,,,LH02-0082,,1,0.18381133,,24.38,,10.411,,24.38,,24.38,,,0,
Laguna del Hunco,TY112,,,,,LH06-1019,,0,0.105233039,,23.851,,12.43,,21.69219683,26.59360201,21.18547275,23.9713441,1.997970143,27,
Laguna del Hunco,TY112,,,,,LH06-0140,,0,0.100771993,,27.478,,15.292,,23.83740593,38.38726646,23.24710287,34.2509467,6.86,48,
Laguna del Hunco,TY112,,,,,LH06-0022,,0,,,7.175,,7.583,,7.058387435,16.36682975,6.98307171,15.04810362,1.705589162,18,
Laguna del Hunco,TY112,,,,,LH13-1404,,0,,,27.093,,12.969,,12.95285839,24.15274112,12.72222825,22.54689438,11.97,18,
Laguna del Hunco,TY113,,,,,LH02-0063,,1,0.205888989,,12.282,,6.455,,12.282,,12.282,,,0,
Laguna del Hunco,TY113,,,,,LH02-0167,,1,,,11.094,,6.673,,11.094,,11.094,,,0,
Laguna del Hunco,TY113,,,,,LH02-1049 ,,1,0.123480884,,9.039,,6.19,,9.039,,9.039,,,0,
Laguna del Hunco,TY113,,,,,LH06-0040 ,,1,,,23.317,,8.575,,23.317,,23.317,,,0,
Laguna del Hunco,TY113,,,,,LH06-1157,,1,0.110721443,,7.076,,7.071,,7.076,,7.076,,,0,
Laguna del Hunco,TY113,,,,,LH06-06 ,,1,0.08368625,,11.978,,6.868,,11.978,,11.978,,,0,
Laguna del Hunco,TY114,,,,,LH23-0032,,1,0.18244322,,4.957,,3.427,,4.957,,4.957,,,0,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH13-1370,,0,0.146793865,,33.479,,12.812,,30.33515398,37.41684712,29.34933967,31.50164132,6.6822616,44,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH02-1018,,,,,32.843,,13.912,,,,,,,,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH02-1018,,0,,,31.149,,13.966,,10.85151976,27.56462451,10.59782953,26.11119028,16.37,23,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH02-1086,,0,,,4.729,,5.641,,4.26437652,15.18642158,4.093401236,13.63295194,3.93,29,3
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH02-1183,,,0.073,,15.546,,8.626,,,,,,,,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH17-1003,,,,,9.959,,7.999,,,,,,,,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH13-1423,,0,0.102974654,,7.437,,6.92,,3.57829879,22.912,3.467058557,18.202,10.16,18,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH06-0190,,0,,,7.013,,4.668,,1.957253973,6.276757627,1.916248746,5.866729731,3.800875726,9,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH13-0304,,,,,7.851,,7.322,,,,,,,,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH15-0005,,,,,9.607,,7.123,,,,,,,,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH15-0056,,0,,,16.374,,8.094,,14.20530442,19.15562,14.00880575,17.02628114,2.3,23,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH24-0010,,0,,,4.183,,5.408,,2.101233422,12.8285846,1.998812998,11.33297174,6.1782309,15,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH24-0010,,0,0.084974093,,4.183,,5.408,,2.101233422,12.8285846,1.998812998,11.33297174,6.1782309,15,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH04-1320,,,0.095445545,,9.66,,7.171,,,,,,,,
Laguna del Hunco,TY116,Oxalidales,Cunoniaceae,“Cupania”,latifolioides,LH02-1062,,,,,8.622,,8.117,,,,,,,,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH02-0151,,1,0.073486204,,15.854,,7.01,,15.854,,15.854,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH18-0001,,1,,,9.004,,7.056,,9.004,,9.004,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH13-0062,,1,0.136897048,,8.985,,6.979,,8.985,,8.985,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH13-1213,,1,,,6.421,,6.13,,6.421,,6.421,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH13-1173,,1,0.216668763,,22.394,,9.975,,22.394,,22.394,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH13-1167,,1,0.101096805,,3.146,,4.958,,3.146,,3.146,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH06-1219,,1,0.130331248,,8.368,,6.378,,8.368,,8.368,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH04-1161,,1,,,7.661,,5.985,,7.661,,7.661,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH02-1273,,1,,,2.586,,3.401,,2.586,,2.586,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH02-1295,,1,0.055650685,,9.973,,5.714,,9.973,,9.973,,,0,
Laguna del Hunco,TY117,Fabales,Fabaceae,“Cassia”,argentinensis,LH02-0107,,1,0.066599395,,2.178,,2.591,,2.178,,2.178,,,0,
Laguna del Hunco,TY118,Ranunculales,Menispermaceae,,,LH04-0036,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,0.06332011,,10.935,,5.12,,10.935,,10.935,,,0,
Laguna del Hunco,TY119,,,,,LHF-0022,,0,,,12.993,,6.45,,8.675709052,24.00988816,8.548629632,20.83197663,12.6,78,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH15-0028,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,0.103113834,,12.845,,9.161,,12.845,,12.845,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH22-1001,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,,,12.804,,9.816,,12.804,,12.804,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH15-0009,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,0.104126984,,7.582,,6.393,,7.582,,7.582,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH01-0027,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,0.177374654,,9.032,,7.797,,9.032,,9.032,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH13-1159,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,0.143864598,,8.859,,7.753,,8.859,,8.859,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH13-1246,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,,,6.628,,6.474,,6.628,,6.628,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH06-1110,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,0.083825266,,8.625,,7.339,,8.625,,8.625,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH02-1256 ,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,,,3.62,,5.343,,3.62,,3.62,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH02-1060 ,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,0.179144385,,12.086,,7.834,,12.086,,12.086,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH22-1001,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,,,12.771,,9.711,,12.771,,12.771,,,0,
Laguna del Hunco,TY122,Laurales,Lauraceae,,,LH13-1209,"taxonomy revised from that presented in Peppe et al. (2011) by Peter Wilf (personal communication, April 2026)",1,0.094144661,,6.293,,6.373,,6.293,,6.293,,,0,
Laguna del Hunco,TY124,,,,,LH06-0032 ,,1,0.064,,13.884,,6.276,,13.884,,13.884,,,0,
Laguna del Hunco,TY124,,,,,LH13-1222,,1,0.163963964,,21.967,,8.735,,21.967,,21.967,,,0,
Laguna del Hunco,TY125,,,,,LH04-0001,,1,0.146819604,,11.91,,7.259,,11.91,,11.91,,,0,
Laguna del Hunco,TY126,,,,,LH02-0003,,1,0.187399031,,25.659,,10.89,,25.659,,25.659,,,0,
Laguna del Hunco,TY126,,,,,LH04-1214,,1,0.173740053,,17.295,,7.229,,17.295,,17.295,,,0,
Laguna del Hunco,TY132,,,,,LH04-0114,,0,0.141735815,,20.678,,8.391,,1.635140718,6.001302278,1.584052962,5.557718626,2.63,4,
Laguna del Hunco,TY133,,,,,LHF-0041,,0,,,18.64,,6.799,,8.497039817,19.67667557,8.360475298,18.30243096,13.36,23,
Laguna del Hunco,TY133,,,,,LH13-1245,,0,,,,,,,9.524776447,19.60168617,9.373890306,18.71352574,14.26,23,
Laguna del Hunco,TY135,,,,,LH02-0090,,0,,,10.623,,5.776,,1.899707857,6.850813216,1.899002162,6.811579673,3.72,1,
Laguna del Hunco,TY135,,,,,LH02-0090,,,0.1178172,,10.369,,5.671,,,,,,,,
Laguna del Hunco,TY136,,,,,LH04-0300,,0,,,7.171,,6.316,,0.590870559,3.196985912,0.575171067,3.156998186,2.34,2,
Laguna del Hunco,TY138,Myrtales,"""Melastomataceae""",,,LH02-0174,,0,,,2.242,,3.376,,1.286217158,5.697012941,1.260723618,5.296905803,2.76,12,
Laguna del Hunco,TY138,Myrtales,"""Melastomataceae""",,,LH04-14,,0,,,3.353,,3.665,,1.661,8.63,1.618,8.496,3.613,17,
Laguna del Hunco,TY138,Myrtales,"""Melastomataceae""",,,LH15-0009,,,,,5.187,,4.643,,,,,,,,
Laguna del Hunco,TY140,,,,,LH06-1025,,0,0.082932692,,13.25,,9.74,,3.373171597,11.24408781,3.248682869,10.22912386,6.06,12,
Laguna del Hunco,TY140,,,,,LH06-0255b,,0,,,,,,,4.015,13.356,3.852,12.223,6.631,12,
Laguna del Hunco,TY140,,,,,LH06-0003 ,,0,0.067774604,,12.483,,9.624,,3.384352065,15.0459268,3.262716944,14.36633953,9.17,14,
Laguna del Hunco,TY142,,,,,LH06-1073 ,,0,,,,,,,12.66034693,21.77480011,12.49009896,20.63716543,8.99,15,
Laguna del Hunco,TY144,,,,,LH06-1196 ,,0,,,33.263,,11.332,,31.67443508,27.84068906,31.60599402,26.5566644,1.53,21,
Laguna del Hunco,TY147,,,,,LH06-1066,,0,,,36.108,,12.689,,10.68931312,16.56064494,10.55343439,15.6911773,8.02,17,
Laguna del Hunco,TY148,,,,,LH06-1045 ,,1,,,22.44,,8.367,,22.44,,22.44,,,0,
Laguna del Hunco,TY151,,,,,LH06-1042 ,,0,0.129154796,,13.144,,8.767,,14.70798807,21.14388436,14.3608161,20.7547391,0,11,
Laguna del Hunco,TY153,,,,,LH06-1180,,1,0.243329776,,15.82,,6.299,,15.82,,15.82,,,0,
Laguna del Hunco,TY155,,,,,LH04-1036,,0,0.196642686,,36.781,,10.074,,34.87614879,41.5683471,33.67471865,37.81461709,4.4624645,28,
Laguna del Hunco,TY155,,,,,LH04-1036,,,0.191666667,,34.158,,9.274,,,,,,,,
Laguna del Hunco,TY155,,,,,LH13-1400,,0,0.219917012,,,,,,1.415300554,7.315990962,1.373806432,7.019280602,5.02,4,
Laguna del Hunco,TY157,Myrtales,Myrtaceae,,,LH04-1000 ,,1,0.099423631,,16.625,,9.095,,16.625,,16.625,,,0,
Laguna del Hunco,TY157,Myrtales,Myrtaceae,,,LH06-0023,,1,,,5.704,,5.257,,5.704,,5.704,,,0,
Laguna del Hunco,TY157,Myrtales,Myrtaceae,,,"LH13-1259,LH13-1260",,1,,,18.294,,8.955,,18.294,,18.294,,,0,
Laguna del Hunco,TY157,Myrtales,Myrtaceae,,,LH13-1571,,1,,,12.792,,7.444,,12.792,,12.792,,,0,
Laguna del Hunco,TY158,,,,,LH04-1309,,0,0.240659341,,,,,,7.207350102,14.74113372,7.167288867,14.46597222,8.26,5,
